Year,ID,Location,Station,Month,Inches of Precipitation
2018,CEC,CRESCENT CITY ASOS,NORTHERN CALIFORNIA COASTAL,AUG,0
2018,CEC,CRESCENT CITY ASOS,NORTHERN CALIFORNIA COASTAL,SEP,0.2
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,OCT,
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,NOV,8.02
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,DEC,0.49
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,JAN,
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,FEB,
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,MAR,
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,APR,
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,MAY,
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,JUN,
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,JUL,
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,AUG,
2018,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,SEP,
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,OCT,1.64
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,NOV,7.4
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,DEC,1.94
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,JAN,7.86
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,FEB,2.87
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,MAR,8.5
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,APR,5.02
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,MAY,0.79
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,JUN,0.7
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,JUL,0.03
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,AUG,0.05
2018,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,SEP,0.19
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,OCT,
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,NOV,
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,DEC,
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,JAN,7.76
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,FEB,0.87
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,MAR,8.21
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,APR,8.59
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,MAY,1
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,JUN,0
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,JUL,0.02
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,AUG,0
2018,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,SEP,0.19
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,OCT,1.16
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,NOV,7.69
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,DEC,1.06
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,JAN,7.18
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,FEB,0.96
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,MAR,7.92
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,APR,7.06
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,MAY,0.62
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,JUN,
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,JUL,0.03
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,AUG,0.07
2018,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,SEP,0.16
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,OCT,5.12
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,NOV,19.56
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,DEC,3.91
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,JAN,14.72
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,FEB,3.93
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,MAR,17.15
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,APR,9.75
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,MAY,1
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,JUN,0.97
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,JUL,0.3
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,AUG,0
2018,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,SEP,0.3
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,OCT,0.98
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,NOV,6.58
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,DEC,1.21
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,JAN,7.38
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,FEB,3.01
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,MAR,8.9
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,APR,4
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,MAY,0.9
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,JUN,0.27
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,JUL,0
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,AUG,0.02
2018,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,SEP,0.47
2018,CHEO3,CHEMULT,UPPER KLAMATH,OCT,1.36
2018,CHEO3,CHEMULT,UPPER KLAMATH,NOV,4.72
2018,CHEO3,CHEMULT,UPPER KLAMATH,DEC,3.68
2018,CHEO3,CHEMULT,UPPER KLAMATH,JAN,8.66
2018,CHEO3,CHEMULT,UPPER KLAMATH,FEB,9.25
2018,CHEO3,CHEMULT,UPPER KLAMATH,MAR,2.34
2018,CHEO3,CHEMULT,UPPER KLAMATH,APR,1.92
2018,CHEO3,CHEMULT,UPPER KLAMATH,MAY,0.67
2018,CHEO3,CHEMULT,UPPER KLAMATH,JUN,0.24
2018,CHEO3,CHEMULT,UPPER KLAMATH,JUL,0
2018,CHEO3,CHEMULT,UPPER KLAMATH,AUG,0
2018,CHEO3,CHEMULT,UPPER KLAMATH,SEP,0.02
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,OCT,1.39
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,NOV,2.74
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,DEC,0.77
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,JAN,2.13
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,FEB,
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,MAR,1.72
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,APR,
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,MAY,1.5
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,JUN,0.55
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,JUL,0.05
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,AUG,0.01
2018,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,SEP,
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,OCT,5.55
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,NOV,14.17
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,DEC,3.98
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,JAN,9.25
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,FEB,4.81
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,MAR,6.16
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,APR,6.97
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,MAY,1.6
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,JUN,2.17
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,JUL,0.01
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,AUG,0
2018,CRLO3,CRATER LAKE NP,UPPER KLAMATH,SEP,0
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,OCT,1.6
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,NOV,4.03
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,DEC,1.05
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,JAN,2.86
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,FEB,1.76
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,MAR,3.72
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,APR,4.24
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,MAY,1.1
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,JUN,0.53
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,JUL,0.06
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,AUG,0
2018,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,SEP,0.09
2018,KENO3,KENO,UPPER KLAMATH,OCT,0.93
2018,KENO3,KENO,UPPER KLAMATH,NOV,2.35
2018,KENO3,KENO,UPPER KLAMATH,DEC,0.6
2018,KENO3,KENO,UPPER KLAMATH,JAN,1.39
2018,KENO3,KENO,UPPER KLAMATH,FEB,0.72
2018,KENO3,KENO,UPPER KLAMATH,MAR,1.79
2018,KENO3,KENO,UPPER KLAMATH,APR,1.98
2018,KENO3,KENO,UPPER KLAMATH,MAY,1.15
2018,KENO3,KENO,UPPER KLAMATH,JUN,0.2
2018,KENO3,KENO,UPPER KLAMATH,JUL,0.3
2018,KENO3,KENO,UPPER KLAMATH,AUG,0.01
2018,KENO3,KENO,UPPER KLAMATH,SEP,0.17
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,OCT,0.47
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,NOV,1.45
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,DEC,0.33
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,JAN,0.66
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,FEB,0.25
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,MAR,1.52
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,APR,1.69
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,MAY,1.4
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,JUN,0.39
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,JUL,0.02
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,AUG,0
2018,LMT,KLAMATH FALLS,UPPER KLAMATH,SEP,0.24
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,OCT,
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,NOV,5.92
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,DEC,0.5
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,JAN,
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,FEB,0.52
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,MAR,
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,APR,
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,MAY,1.17
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,JUN,
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,JUL,
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,AUG,
2018,BBAC1,BIG BAR 4E,LOWER KLAMATH,SEP,
2018,CHNC1,CALLAHAN,LOWER KLAMATH,OCT,0.33
2018,CHNC1,CALLAHAN,LOWER KLAMATH,NOV,2.21
2018,CHNC1,CALLAHAN,LOWER KLAMATH,DEC,0.59
2018,CHNC1,CALLAHAN,LOWER KLAMATH,JAN,1.74
2018,CHNC1,CALLAHAN,LOWER KLAMATH,FEB,0.39
2018,CHNC1,CALLAHAN,LOWER KLAMATH,MAR,1.91
2018,CHNC1,CALLAHAN,LOWER KLAMATH,APR,1.88
2018,CHNC1,CALLAHAN,LOWER KLAMATH,MAY,2.75
2018,CHNC1,CALLAHAN,LOWER KLAMATH,JUN,0.07
2018,CHNC1,CALLAHAN,LOWER KLAMATH,JUL,
2018,CHNC1,CALLAHAN,LOWER KLAMATH,AUG,0
2018,CHNC1,CALLAHAN,LOWER KLAMATH,SEP,0
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,OCT,0.7
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,NOV,2.95
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,DEC,0.78
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,JAN,2.22
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,FEB,1.41
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,MAR,2.22
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,APR,2.5
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,MAY,1.02
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,JUN,0.44
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,JUL,0
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,AUG,0
2018,COPC1,COPCO #1 DAM,LOWER KLAMATH,SEP,0.15
2018,FOJC1,FORT JONES,LOWER KLAMATH,OCT,0.36
2018,FOJC1,FORT JONES,LOWER KLAMATH,NOV,2.42
2018,FOJC1,FORT JONES,LOWER KLAMATH,DEC,0.59
2018,FOJC1,FORT JONES,LOWER KLAMATH,JAN,2.21
2018,FOJC1,FORT JONES,LOWER KLAMATH,FEB,0.63
2018,FOJC1,FORT JONES,LOWER KLAMATH,MAR,1.91
2018,FOJC1,FORT JONES,LOWER KLAMATH,APR,1.83
2018,FOJC1,FORT JONES,LOWER KLAMATH,MAY,2.17
2018,FOJC1,FORT JONES,LOWER KLAMATH,JUN,0.04
2018,FOJC1,FORT JONES,LOWER KLAMATH,JUL,0.02
2018,FOJC1,FORT JONES,LOWER KLAMATH,AUG,0
2018,FOJC1,FORT JONES,LOWER KLAMATH,SEP,0
2018,HPAC1,HOOPA,LOWER KLAMATH,OCT,
2018,HPAC1,HOOPA,LOWER KLAMATH,NOV,
2018,HPAC1,HOOPA,LOWER KLAMATH,DEC,
2018,HPAC1,HOOPA,LOWER KLAMATH,JAN,9.02
2018,HPAC1,HOOPA,LOWER KLAMATH,FEB,2.83
2018,HPAC1,HOOPA,LOWER KLAMATH,MAR,7.56
2018,HPAC1,HOOPA,LOWER KLAMATH,APR,7.05
2018,HPAC1,HOOPA,LOWER KLAMATH,MAY,0.44
2018,HPAC1,HOOPA,LOWER KLAMATH,JUN,0.21
2018,HPAC1,HOOPA,LOWER KLAMATH,JUL,0
2018,HPAC1,HOOPA,LOWER KLAMATH,AUG,0
2018,HPAC1,HOOPA,LOWER KLAMATH,SEP,0.71
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,OCT,1.85
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,NOV,8.67
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,DEC,1.81
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,JAN,8.43
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,FEB,1.42
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,MAR,
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,APR,
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,MAY,0.32
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,JUN,0.72
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,JUL,0
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,AUG,0
2018,HPYC1,HAPPY CAMP,LOWER KLAMATH,SEP,0
2018,HYAC1,HYAMPOM,LOWER KLAMATH,OCT,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,NOV,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,DEC,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,JAN,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,FEB,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,MAR,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,APR,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,MAY,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,JUN,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,JUL,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,AUG,
2018,HYAC1,HYAMPOM,LOWER KLAMATH,SEP,
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,OCT,0.34
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,NOV,1.77
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,DEC,0.2
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,JAN,0.71
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,FEB,0.27
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,MAR,1.02
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,APR,1.47
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,MAY,0.96
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,JUN,0.39
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,JUL,0.35
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,AUG,0
2018,MTHC1,MT. HEBRON RS,LOWER KLAMATH,SEP,0.02
2018,ORLC1,ORLEANS,LOWER KLAMATH,OCT,2.28
2018,ORLC1,ORLEANS,LOWER KLAMATH,NOV,10.52
2018,ORLC1,ORLEANS,LOWER KLAMATH,DEC,2.32
2018,ORLC1,ORLEANS,LOWER KLAMATH,JAN,8.28
2018,ORLC1,ORLEANS,LOWER KLAMATH,FEB,2.8
2018,ORLC1,ORLEANS,LOWER KLAMATH,MAR,8.04
2018,ORLC1,ORLEANS,LOWER KLAMATH,APR,
2018,ORLC1,ORLEANS,LOWER KLAMATH,MAY,0.8
2018,ORLC1,ORLEANS,LOWER KLAMATH,JUN,0.36
2018,ORLC1,ORLEANS,LOWER KLAMATH,JUL,0
2018,ORLC1,ORLEANS,LOWER KLAMATH,AUG,0
2018,ORLC1,ORLEANS,LOWER KLAMATH,SEP,0.64
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,OCT,0.84
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,NOV,3.62
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,DEC,0.03
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,JAN,
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,FEB,1.64
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,MAR,
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,APR,
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,MAY,
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,JUN,
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,JUL,
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,AUG,
2018,STGC1,LAVA BEDS NM,LOWER KLAMATH,SEP,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,OCT,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,NOV,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,DEC,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,JAN,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,FEB,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,MAR,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,APR,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,MAY,0.83
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,JUN,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,JUL,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,AUG,
2018,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,SEP,0.01
2018,TULC1,TULE LAKE,LOWER KLAMATH,OCT,
2018,TULC1,TULE LAKE,LOWER KLAMATH,NOV,2.25
2018,TULC1,TULE LAKE,LOWER KLAMATH,DEC,0.49
2018,TULC1,TULE LAKE,LOWER KLAMATH,JAN,0.84
2018,TULC1,TULE LAKE,LOWER KLAMATH,FEB,0.33
2018,TULC1,TULE LAKE,LOWER KLAMATH,MAR,2.32
2018,TULC1,TULE LAKE,LOWER KLAMATH,APR,1.95
2018,TULC1,TULE LAKE,LOWER KLAMATH,MAY,2.25
2018,TULC1,TULE LAKE,LOWER KLAMATH,JUN,0.37
2018,TULC1,TULE LAKE,LOWER KLAMATH,JUL,0
2018,TULC1,TULE LAKE,LOWER KLAMATH,AUG,0.01
2018,TULC1,TULE LAKE,LOWER KLAMATH,SEP,0.26
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,OCT,1.19
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,NOV,6.19
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,DEC,0.59
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,JAN,5.03
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,FEB,0.84
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,MAR,5.27
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,APR,4.55
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,MAY,1.93
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,JUN,0.14
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,JUL,0.17
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,AUG,0
2018,WEAC1,WEAVERVILLE,LOWER KLAMATH,SEP,0.14
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,OCT,0.96
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,NOV,5.08
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,DEC,1.81
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,JAN,8.42
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,FEB,1.37
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,MAR,5.1
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,APR,6.96
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,MAY,0.59
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,JUN,0
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,JUL,0
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,AUG,0
2018,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,SEP,0
2018,YKAC1,YREKA,LOWER KLAMATH,OCT,0.37
2018,YKAC1,YREKA,LOWER KLAMATH,NOV,2.01
2018,YKAC1,YREKA,LOWER KLAMATH,DEC,0.53
2018,YKAC1,YREKA,LOWER KLAMATH,JAN,1.81
2018,YKAC1,YREKA,LOWER KLAMATH,FEB,0.37
2018,YKAC1,YREKA,LOWER KLAMATH,MAR,1.74
2018,YKAC1,YREKA,LOWER KLAMATH,APR,1.74
2018,YKAC1,YREKA,LOWER KLAMATH,MAY,2.25
2018,YKAC1,YREKA,LOWER KLAMATH,JUN,0.05
2018,YKAC1,YREKA,LOWER KLAMATH,JUL,0.31
2018,YKAC1,YREKA,LOWER KLAMATH,AUG,0
2018,YKAC1,YREKA,LOWER KLAMATH,SEP,0.03
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,OCT,0.26
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,NOV,5.48
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,DEC,
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,JAN,6.14
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,FEB,0.2
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,MAR,9.48
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,APR,3.46
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,MAY,0.35
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,JUN,0
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,JUL,0
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,AUG,0
2018,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,SEP,0
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,OCT,0.14
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,NOV,2.69
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,DEC,0.03
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,JAN,3.43
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,FEB,0.32
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,MAR,4.79
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,APR,3.32
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,MAY,0.04
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,JUN,0
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,JUL,0
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,AUG,0
2018,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,SEP,0
2018,MHMC1,MOUNT HAMILTON,RUSSIAN...NAPA...SAN FRANCISCO BAY,OCT,0.31
2018,MHMC1,MOUNT HAMILTON,RUSSIAN...NAPA...SAN FRANCISCO BAY,NOV,3.82
2018,MHMC1,MOUNT HAMILTON,RUSSIAN...NAPA...SAN FRANCISCO BAY,DEC,
2018,MHMC1,MOUNT HAMILTON,RUSSIAN...NAPA...SAN FRANCISCO BAY,JAN,4.8
